variant	stage	status	drop_reason	direction	fake_rdm_weight	representability	shape	dominant_owner	dominant_label	dominant_channel	dominant_l	dominant_shell	z_center	rms_x	rms_y	rms_z	owner1_fraction	owner2_fraction	midpoint_tail	other_center_tail	width	s_fraction	px_fraction	py_fraction	pz_fraction	d_fraction	top_labels
s0.98_shape_conservative	shape_drop	dropped	shape_filter	10	1.026732820308999	0.9990275777691708	bond_axis_midbond	2	b_s5	s	0	5	2.2243581191380914	1.6442723464918605	1.6442723464885274	1.1547491912938193	0.3074279852715067	0.6925720147284935	0.4431541946390818	0.2198917981479559	2.4443394776239002	0.5593791469994916	7.094636673044677e-21	3.3478182485639917e-21	0.37529786219340205	0.06532299080710646	b_s5:1.539386567184e-01,b_pz7:1.414733516805e-01,b_s3:1.146092789514e-01,a_pz7:8.900479337149e-02,b_pz3:8.796715706876e-02,a_s4:8.476002579757e-02,a_pz3:5.014264586396e-02,a_s6:4.237082825245e-02
s0.98_shape_conservative	shape_drop	dropped	shape_filter	11	0.4352278829123726	0.9989569983823382	bond_axis_midbond	1	a_s4	s	0	4	2.805403778634316	6.516440046752903	6.516440046749329	4.470362652283038	0.5022282715052228	0.49777172849477724	0.5899528330475916	0.3884018891990036	3.9297442883134046	0.7906237611327123	7.926630917637209e-22	4.2515848534152157e-23	0.163813670107044	0.045562568760243824	a_s4:2.209612463865e-01,b_s9:1.342816477002e-01,b_s4:9.902579114324e-02,a_s6:7.539307740287e-02,b_s6:6.598290808244e-02,b_s3:5.377841199120e-02,b_pz8:5.085048914899e-02,a_s3:4.967705433788e-02
s0.98_shape_conservative	shape_drop	dropped	shape_filter	12	1.327313186348606	0.9977919959957113	bond_axis_midbond	2	b_s4	s	0	4	4.328637609242205	4.264407521225972	4.264407521216535	2.4111262805015587	0.30451450398884755	0.6954854960111523	0.5074317734358298	0.27134771237357125	2.6807798388748854	0.648589644018174	3.6401468889669315e-21	9.692047122937311e-22	0.3400847036576024	0.011325652324223634	b_s4:3.089669670841e-01,b_pz7:1.843061582472e-01,a_s4:1.459816273458e-01,b_pz3:9.616632753350e-02,a_pz7:4.453472119344e-02,a_s6:4.388588169395e-02,b_s6:4.141223846699e-02,b_s3:3.425050610588e-02
s0.98_shape_conservative	shape_drop	dropped	shape_filter	13	1.3155886114336097	0.9984202038915863	outer_tail	2	b_s4	s	0	4	5.747012330650237	3.624844263828518	3.624844263829764	2.348896332089786	0.10713779524608469	0.8928622047539152	0.5431879265993457	0.31990084144066666	3.2500849216615224	0.7354744573528491	1.3371575347801837e-21	8.408548751212416e-22	0.1699261052485707	0.0945994373985801	b_s4:4.883633660788e-01,b_pz3:6.497896491672e-02,b_s6:6.105097660460e-02,b_pz7:5.165530930048e-02,a_s9:4.308726476302e-02,b_s3:3.909004734663e-02,b_pz8:3.425242389803e-02,b_s9:3.168605723158e-02
s0.98_shape_conservative	shape_drop	dropped	shape_filter	14	0.7983266092994123	0.9995449421018548	bond_axis_midbond	2	b_pz7	pz	1	7	8.00003823911283	3.0734205390663525	3.0734205390664533	2.227045595530257	0.4502834696818666	0.5497165303181333	0.5200008229156136	0.28227340283017605	2.858590655322064	0.533355467692876	2.108675003833857e-21	5.654704649182064e-22	0.43337746808968103	0.03326706421744288	b_pz7:2.455114733063e-01,a_s4:2.449030840093e-01,b_pz3:1.546627978166e-01,a_s6:6.850007948081e-02,b_s4:5.876486317564e-02,a_s3:5.557715929481e-02,a_pz7:2.432843311692e-02,b_s6:2.256159834007e-02
s0.98_shape_conservative_occ_0.01	fake_drop	dropped	fake_below_occ_cut	3	0.008763924997481442	0.9957323929742369	transverse_bond	2	b_px7	px	1	7	6.593020577513055e-11	3.8273770207550606	2.2524860310878254	4.237665688186695	0.4999999991764684	0.5000000008235316	0.5606156834018698	0.29270283120410834	2.8577718044517586	5.294432224879607e-18	0.92357902417284	0.01359646608819317	6.055124271451338e-18	0.06282450973896671	b_px7:3.262259984362e-01,a_px7:3.262259973735e-01,b_px3:9.814374697539e-02,a_px3:9.814374640649e-02,b_px8:1.569893375130e-02,a_px8:1.569893369142e-02,a_px4:1.049105955843e-02,b_px4:1.049105952976e-02
s0.98_shape_conservative_occ_0.01	fake_drop	dropped	fake_below_occ_cut	4	0.008763924997540067	0.9957323929741232	transverse_bond	2	b_py7	py	1	7	5.4936611382343024e-11	2.252486031067541	3.827377020719938	4.237665688153807	0.4999999993230882	0.5000000006769116	0.5606156833875768	0.29270283119488805	2.8577718044080465	1.1578242066842793e-17	0.013596466087305994	0.9235790241360251	6.072781470717913e-18	0.06282450977666867	b_py7:3.262259983435e-01,a_py7:3.262259974703e-01,b_py3:9.814374688090e-02,a_py3:9.814374641344e-02,b_py8:1.569893374481e-02,a_py8:1.569893369561e-02,a_py4:1.049105956694e-02,b_py4:1.049105954338e-02
s0.98_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	3	0.008763924997481442	0.9957323929742369	transverse_bond	2	b_px7	px	1	7	6.593020577513055e-11	3.8273770207550606	2.2524860310878254	4.237665688186695	0.4999999991764684	0.5000000008235316	0.5606156834018698	0.29270283120410834	2.8577718044517586	5.294432224879607e-18	0.92357902417284	0.01359646608819317	6.055124271451338e-18	0.06282450973896671	b_px7:3.262259984362e-01,a_px7:3.262259973735e-01,b_px3:9.814374697539e-02,a_px3:9.814374640649e-02,b_px8:1.569893375130e-02,a_px8:1.569893369142e-02,a_px4:1.049105955843e-02,b_px4:1.049105952976e-02
s0.98_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	4	0.008763924997540067	0.9957323929741232	transverse_bond	2	b_py7	py	1	7	5.4936611382343024e-11	2.252486031067541	3.827377020719938	4.237665688153807	0.4999999993230882	0.5000000006769116	0.5606156833875768	0.29270283119488805	2.8577718044080465	1.1578242066842793e-17	0.013596466087305994	0.9235790241360251	6.072781470717913e-18	0.06282450977666867	b_py7:3.262259983435e-01,a_py7:3.262259974703e-01,b_py3:9.814374688090e-02,a_py3:9.814374641344e-02,b_py8:1.569893374481e-02,a_py8:1.569893369561e-02,a_py4:1.049105956694e-02,b_py4:1.049105954338e-02
s0.98_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	5	0.015154700789193619	0.9954257475224145	bond_axis_midbond	1	a_s4	s	0	4	1.5780547223904592e-8	2.7427292881832686	2.7427292881942638	3.2436262810554606	0.49999999092410524	0.5000000090758947	0.5006913846729966	0.2710843071606185	2.706247647805378	0.719163080465659	5.5242286094615945e-21	2.00178387808094e-21	0.2759157525291141	0.004921167005227014	a_s4:2.435872962142e-01,b_s4:2.435872905958e-01,b_pz7:9.282997778159e-02,a_pz7:9.282996415462e-02,b_pz3:4.089481724689e-02,a_pz3:4.089480819056e-02,a_s3:4.083141105543e-02,b_s3:4.083140484771e-02
s0.98_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	6	0.02140024502190916	0.9966243669673653	bond_axis_midbond	1	a_dyy6	dyy	2	6	9.882204188012478e-15	4.294360880299513	4.294360880301271	4.353835530572278	0.49999999999999895	0.500000000000001	0.6113836675238499	0.37641357446169865	3.62686291555555	1.6186856275718518e-18	4.1225217629600626e-21	6.257464720351228e-21	3.206374679355361e-20	1.0	a_dyy6:1.206401210012e-01,b_dyy6:1.206401209971e-01,b_dxx6:1.206401209884e-01,a_dxx6:1.206401209843e-01,a_dyy5:5.032674533476e-02,b_dyy5:5.032674532394e-02,b_dxx5:5.032674531425e-02,a_dxx5:5.032674530343e-02
s0.98_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	7	0.023972012376226953	0.9978216168695785	bond_axis_midbond	2	b_pz7	pz	1	7	1.3851393216934937e-6	3.3673159799114094	3.3673159799133416	5.241498850706833	0.4999999305899029	0.500000069410097	0.5391250311128263	0.3068276835015057	3.254450951351888	0.266845955848497	4.146925647653261e-22	3.8423838161786834e-21	0.6313653503039578	0.10178869384754513	b_pz7:2.111014355609e-01,a_pz7:2.111013874046e-01,b_pz3:7.156281791069e-02,a_pz3:7.156279311165e-02,b_s3:4.644311739712e-02,a_s3:4.644310143044e-02,b_s9:4.041921725907e-02,a_s9:4.041921515397e-02
s0.98_shape_conservative_occ_0.03	fake_drop	dropped	fake_below_occ_cut	8	0.02769647847873682	0.9958373682098769	bond_axis_midbond	1	a_s4	s	0	4	-1.3382868706776348e-6	4.959304191129668	4.959304191127712	4.9838644451849925	0.5000001533183381	0.49999984668166164	0.5211761874233422	0.2714982895002981	2.7143214192306964	0.3548865176230987	4.010431106485372e-21	1.993793390832166e-21	0.4950152449385528	0.1500982374383485	a_s4:1.663023062247e-01,b_s4:1.663022674325e-01,a_pz7:1.227093986733e-01,b_pz7:1.227092747679e-01,a_pz3:1.086303062566e-01,b_pz3:1.086302309633e-01,a_dzz2:2.176584946166e-02,b_dzz2:2.176583201807e-02
s0.97	representability_drop	dropped	s_below_cut	5	0.014946800013859018	0.925153078693937	bond_axis_midbond	2	b_s6	s	0	6	1.6287466568700754e-6	1.5426661598166882	1.5426661598444102	2.367702266780317	0.499999490875924	0.5000005091240763	0.37900797330813113	0.1881365925684951	2.4613244844353397	0.934462108949751	8.245302315230786e-22	2.998648924106368e-22	0.010395420949096361	0.055142470101152655	b_s6:1.738913188471e-01,a_s6:1.738910063921e-01,b_s7:1.183924432092e-01,a_s7:1.183922090904e-01,b_s3:1.005624676821e-01,a_s3:1.005622435817e-01,b_s4:3.912556005668e-02,a_s4:3.912544102076e-02
s0.97	representability_drop	dropped	s_below_cut	6	0.022815601434060088	0.9338154693889682	bond_axis_midbond	1	a_s6	s	0	6	-1.7007783048511243e-6	1.5014135698920532	1.50141356986613	2.262308740604725	0.500000580343321	0.4999994196566792	0.371943223818868	0.18819750005857744	2.4699451648891446	0.9265990764889245	2.2363996946442242e-21	1.9830723322942884e-22	7.662883546346664e-6	0.07339326062752942	a_s6:1.364696863418e-01,b_s6:1.364693216648e-01,a_s3:1.112958424254e-01,b_s3:1.112955876978e-01,a_s7:1.082429558349e-01,b_s7:1.082426796899e-01,a_s4:6.153596400545e-02,b_s4:6.153584779784e-02
s0.97	representability_drop	dropped	s_below_cut	7	0.010276401326699361	0.9654794281328943	transverse_bond	2	b_py7	py	1	7	2.0085240233657752e-8	1.3314685247940656	2.25877082603459	2.4884980861611914	0.49999999430166703	0.5000000056983332	0.558721379057369	0.28182847717926235	2.7709010225986663	8.425630780168434e-19	0.015735412597987077	0.9841614262809547	2.4519346734571894e-20	0.00010316112105827367	b_py7:2.398119574419e-01,a_py7:2.398119520295e-01,b_py3:2.245806109577e-01,a_py3:2.245806058424e-01,b_py8:1.321971359429e-02,a_py8:1.321971326956e-02,b_py6:7.292134132558e-03,a_py6:7.292133952229e-03
s0.97	representability_drop	dropped	s_below_cut	8	0.010276401331954045	0.9654794281417473	transverse_bond	2	b_px7	px	1	7	1.0118321825982086e-8	2.2587708259618564	1.3314685247422238	2.4884980860667056	0.4999999971350409	0.500000002864959	0.558721379057198	0.2818284771791223	2.7709010225982533	5.196968247102183e-18	0.9841614262800175	0.01573541259893703	2.757329279912271e-20	0.00010316112104519928	b_px7:2.398119560796e-01,a_px7:2.398119533899e-01,b_px3:2.245806096713e-01,a_px3:2.245806071288e-01,b_px8:1.321971351259e-02,a_px8:1.321971335142e-02,b_px6:7.292134087467e-03,a_px6:7.292133997706e-03
s0.97_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	12	0.003717909077825218	0.9970260738649649	bond_axis_midbond	1	a_s4	s	0	4	-6.065721212240841e-8	4.005907530787872	4.005907530786478	6.302333725388489	0.5000000526453618	0.499999947354638	0.46073294873306114	0.25195741437539493	2.8174900996367622	0.8991222688418155	3.1246947176775944e-20	2.1122414126509376e-20	0.007702571066473918	0.09317516009171065	a_s4:2.108550831564e-01,b_s4:2.108550582651e-01,a_s6:1.127101660485e-01,b_s6:1.127101358724e-01,a_s3:5.839244654119e-02,b_s3:5.839242472642e-02,a_s9:3.127116837932e-02,b_s9:3.127116411229e-02
s0.97_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	13	0.0051550751163081	0.9970833800644309	bond_axis_midbond	2	b_s3	s	0	3	1.3232868696517639e-8	4.791280325968216	4.791280325968173	3.91583372219925	0.49999995813014353	0.5000000418698566	0.30219358788207273	0.1396376217821027	2.0702556056018953	0.7949621640288512	1.2589788370519963e-18	5.496831360016334e-20	0.0037719364804869	0.20126589949066181	b_s3:1.586753254006e-01,a_s3:1.586752555479e-01,a_s8:9.435656442643e-02,b_s8:9.435654485948e-02,b_s5:5.197934094745e-02,a_s5:5.197933996058e-02,b_s2:3.423823974433e-02,a_s2:3.423823308995e-02
s0.97_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	14	0.00598037070326891	0.9962204821124789	bond_axis_midbond	2	b_s3	s	0	3	2.6417119421797267e-9	1.7444020727612146	1.7444020727614613	3.095461030811645	0.4999999514113974	0.5000000485886028	0.3276260087049092	0.16240660409285132	2.291922934693353	0.8223870116023274	2.0358213451361985e-22	1.900578884877624e-21	0.04078810607947985	0.13682488231819254	b_s3:1.595625171230e-01,a_s3:1.595624827924e-01,a_s4:1.132582095466e-01,b_s4:1.132581973298e-01,b_s6:7.416665673813e-02,a_s6:7.416660528881e-02,b_dzz1:2.236129313924e-02,a_dzz1:2.236129185323e-02
s0.97_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	15	0.00876392499748104	0.9957323929742379	transverse_bond	2	b_px7	px	1	7	6.598772753231439e-11	3.8282159643141243	2.251059908092249	4.2376656881867785	0.4999999991764609	0.5000000008235393	0.5606156834018681	0.29270283120410334	2.8577718044516898	7.0428791281556e-18	0.9241894042540864	0.012986086006962884	3.5872990442445956e-20	0.0628245097389508	b_px7:3.264415965022e-01,a_px7:3.264415954388e-01,b_px3:9.820860876488e-02,a_px3:9.820860819563e-02,b_px8:1.570930895061e-02,a_px8:1.570930889069e-02,a_px4:1.049799294867e-02,b_px4:1.049799291998e-02
s0.97_shape_none_occ_0.01	fake_drop	dropped	fake_below_occ_cut	16	0.008763924997540112	0.995732392974126	transverse_bond	2	b_py7	py	1	7	5.489846022010471e-11	2.251059908071944	3.828215964278921	4.237665688153795	0.49999999932309713	0.500000000676903	0.5606156833875781	0.2927028311948916	2.8577718044080958	1.6270376820470353e-18	0.012986086005727322	0.924189404217593	3.414282936194112e-20	0.06282450977667983	b_py7:3.264415964096e-01,a_py7:3.264415955357e-01,b_py3:9.820860867039e-02,a_py3:9.820860820259e-02,b_py8:1.570930894414e-02,a_py8:1.570930889490e-02,a_py4:1.049799295718e-02,b_py4:1.049799293361e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	12	0.003717909077825218	0.9970260738649649	bond_axis_midbond	1	a_s4	s	0	4	-6.065721212240841e-8	4.005907530787872	4.005907530786478	6.302333725388489	0.5000000526453618	0.499999947354638	0.46073294873306114	0.25195741437539493	2.8174900996367622	0.8991222688418155	3.1246947176775944e-20	2.1122414126509376e-20	0.007702571066473918	0.09317516009171065	a_s4:2.108550831564e-01,b_s4:2.108550582651e-01,a_s6:1.127101660485e-01,b_s6:1.127101358724e-01,a_s3:5.839244654119e-02,b_s3:5.839242472642e-02,a_s9:3.127116837932e-02,b_s9:3.127116411229e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	13	0.0051550751163081	0.9970833800644309	bond_axis_midbond	2	b_s3	s	0	3	1.3232868696517639e-8	4.791280325968216	4.791280325968173	3.91583372219925	0.49999995813014353	0.5000000418698566	0.30219358788207273	0.1396376217821027	2.0702556056018953	0.7949621640288512	1.2589788370519963e-18	5.496831360016334e-20	0.0037719364804869	0.20126589949066181	b_s3:1.586753254006e-01,a_s3:1.586752555479e-01,a_s8:9.435656442643e-02,b_s8:9.435654485948e-02,b_s5:5.197934094745e-02,a_s5:5.197933996058e-02,b_s2:3.423823974433e-02,a_s2:3.423823308995e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	14	0.00598037070326891	0.9962204821124789	bond_axis_midbond	2	b_s3	s	0	3	2.6417119421797267e-9	1.7444020727612146	1.7444020727614613	3.095461030811645	0.4999999514113974	0.5000000485886028	0.3276260087049092	0.16240660409285132	2.291922934693353	0.8223870116023274	2.0358213451361985e-22	1.900578884877624e-21	0.04078810607947985	0.13682488231819254	b_s3:1.595625171230e-01,a_s3:1.595624827924e-01,a_s4:1.132582095466e-01,b_s4:1.132581973298e-01,b_s6:7.416665673813e-02,a_s6:7.416660528881e-02,b_dzz1:2.236129313924e-02,a_dzz1:2.236129185323e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	15	0.00876392499748104	0.9957323929742379	transverse_bond	2	b_px7	px	1	7	6.598772753231439e-11	3.8282159643141243	2.251059908092249	4.2376656881867785	0.4999999991764609	0.5000000008235393	0.5606156834018681	0.29270283120410334	2.8577718044516898	7.0428791281556e-18	0.9241894042540864	0.012986086006962884	3.5872990442445956e-20	0.0628245097389508	b_px7:3.264415965022e-01,a_px7:3.264415954388e-01,b_px3:9.820860876488e-02,a_px3:9.820860819563e-02,b_px8:1.570930895061e-02,a_px8:1.570930889069e-02,a_px4:1.049799294867e-02,b_px4:1.049799291998e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	16	0.008763924997540112	0.995732392974126	transverse_bond	2	b_py7	py	1	7	5.489846022010471e-11	2.251059908071944	3.828215964278921	4.237665688153795	0.49999999932309713	0.500000000676903	0.5606156833875781	0.2927028311948916	2.8577718044080958	1.6270376820470353e-18	0.012986086005727322	0.924189404217593	3.414282936194112e-20	0.06282450977667983	b_py7:3.264415964096e-01,a_py7:3.264415955357e-01,b_py3:9.820860867039e-02,a_py3:9.820860820259e-02,b_py8:1.570930894414e-02,a_py8:1.570930889490e-02,a_py4:1.049799295718e-02,b_py4:1.049799293361e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	17	0.01573276847375357	0.9988678686310305	bond_axis_midbond	1	a_s3	s	0	3	-4.334636238226399e-10	2.7769837740441683	2.776983774044169	4.035352696989474	0.5000000330870342	0.49999996691296555	0.2660635668378673	0.11277508231735647	1.93833629332645	0.7374059661951654	1.0432930328758658e-21	2.4010588537565745e-21	0.07754931914424812	0.1850447146605864	a_s3:1.883149832864e-01,b_s3:1.883149593533e-01,a_s6:1.083476568703e-01,b_s6:1.083476308149e-01,a_s4:3.509163831669e-02,b_s4:3.509163534166e-02,a_dxx1:2.522601765235e-02,a_dyy1:2.522601765235e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	18	0.018200676640090653	0.9987839720524071	bond_axis_midbond	1	a_s3	s	0	3	-2.077528703811822e-9	3.0598148592597143	3.059814859258118	4.352211836004279	0.5000000262517685	0.4999999737482315	0.3497353190666255	0.18012684956899822	2.45018771629317	0.8990274026223501	2.5174797335275603e-21	1.889309708095873e-21	0.003797567093234542	0.09717503028441551	a_s3:1.500730860321e-01,b_s3:1.500730682305e-01,a_s4:1.150924633024e-01,b_s4:1.150924555655e-01,a_s6:1.138251900839e-01,b_s6:1.138251754781e-01,a_s7:3.032650269088e-02,b_s7:3.032650033726e-02
s0.97_shape_none_occ_0.03	fake_drop	dropped	fake_below_occ_cut	19	0.021400245021909323	0.9966243669673663	bond_axis_midbond	1	a_dyy6	dyy	2	6	1.2367703120051747e-14	4.294360880299934	4.294360880300855	4.353835530572278	0.4999999999999984	0.5000000000000017	0.61138366752385	0.3764135744616987	3.62686291555555	2.98491109257173e-20	4.116734891374263e-21	6.2582302792075484e-21	2.1665304665477993e-21	1.0	a_dyy6:1.206401209937e-01,b_dyy6:1.206401209928e-01,b_dxx6:1.206401209927e-01,a_dxx6:1.206401209918e-01,a_dyy5:5.032674532151e-02,b_dxx5:5.032674532137e-02,b_dyy5:5.032674531682e-02,a_dxx5:5.032674531668e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	1	0.33237731710001045	0.9995276992085954	bond_axis_midbond	2	b_s4	s	0	4	-9.165518020426012	4.796155197772712	4.796155197773013	3.8440625449092853	0.47094054251953515	0.5290594574804647	0.5138512193659324	0.29641774049942593	3.1015518818306	0.6981278349156376	8.229971466625641e-21	3.414368118297102e-21	0.1037214925603163	0.1981506725240461	b_s4:2.879045431427e-01,a_s5:1.406275072796e-01,b_s6:7.155102192831e-02,a_pz8:6.193279311623e-02,b_s5:5.474292580007e-02,a_s3:4.338649610702e-02,a_dzz6:3.478275182023e-02,b_s3:3.331648854324e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	2	0.7966988678632306	0.9995122470868418	bond_axis_midbond	1	a_pz7	pz	1	7	-8.008904871305301	3.073622665583074	3.0736226655829375	2.287906148006849	0.652225099383301	0.34777490061669875	0.5543594990904105	0.29793094227804195	2.9205185410008254	0.3718601808802814	5.714110697350823e-21	2.004399101066437e-21	0.5628237264426144	0.06531609267710416	a_pz7:3.160971048430e-01,a_pz3:2.018157770344e-01,b_s4:1.621707991410e-01,b_s5:8.373771666843e-02,a_s5:3.530089988168e-02,b_pz7:3.245201834536e-02,a_s4:3.086677424158e-02,a_dzz6:1.905347830135e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	3	1.226311163051949	0.9978842180765723	outer_tail	1	a_s4	s	0	4	-5.778612380222246	3.9410555620845504	3.941055562081359	2.669675579716513	0.9016654671871639	0.09833453281283591	0.4154631440854836	0.21541331766222993	2.4707577599010704	0.854987167477847	5.5622444257675e-21	5.8852511756831686e-21	0.03676922210739294	0.10824361041475997	a_s4:4.009351952747e-01,a_s6:1.637787057837e-01,a_s3:1.546289651811e-01,b_s4:3.072389425639e-02,b_s6:3.021641122962e-02,a_s5:2.152636562154e-02,a_s7:2.056581134400e-02,a_dxx1:1.928366391359e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	4	0.5427684313762776	0.9928165319382826	outer_tail	1	a_s4	s	0	4	-5.0207831844978825	5.342349552026915	5.34234955202959	3.590550745789411	0.9386427382986374	0.06135726170136262	0.3985063961658179	0.19835256231142892	2.3209952390485356	0.853264192040603	3.141548432727397e-20	6.5286339166240195e-21	0.035023928848124365	0.11171187911127298	a_s4:3.634027891596e-01,a_s6:2.011888990959e-01,a_s3:1.802839743918e-01,a_s5:3.563310698859e-02,a_s7:3.151092404477e-02,b_s5:2.260885519517e-02,a_dzz1:2.255077655812e-02,a_dxx1:2.195799941276e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	5	1.1424788982312757	0.9979783982607082	outer_tail	1	a_s4	s	0	4	-4.4179228452305574	3.4052094745932138	3.405209474591559	2.0280248481406753	0.8758722859406534	0.12412771405934692	0.42896617404368553	0.2189084701210243	2.418991772735283	0.7580511995676594	1.63221477914185e-20	5.1808753611705076e-21	0.1969058749958587	0.04504292543648141	a_s4:2.962210803905e-01,a_s3:1.611197500693e-01,a_s6:1.501208235435e-01,a_pz7:1.102436090334e-01,b_s4:6.633457867572e-02,a_pz3:5.968513416277e-02,a_s7:2.360721606874e-02,a_s5:2.267872297206e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	6	0.39991692598605816	0.9986183994917143	bond_axis_midbond	1	a_s9	s	0	9	-2.820243317139486	6.555854871250611	6.555854871254605	4.509639188188469	0.612185248311609	0.38781475168839064	0.6582497657691624	0.4526057748623418	4.42299164277519	0.6934104429900277	8.65011348049806e-21	8.85170583711555e-21	0.17618344364135768	0.13040611336861435	a_s9:2.128728889763e-01,a_s5:1.262547716829e-01,b_s4:1.028482624095e-01,b_s5:8.750917671177e-02,b_s9:7.158116226869e-02,a_pz8:6.055585628646e-02,b_pz8:3.941181739461e-02,a_s3:3.195324259057e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	7	0.723665653401534	0.9984547703871985	bond_axis_midbond	1	a_pz3	pz	1	3	-2.389496770058751	2.177722666812445	2.1777226668110714	1.4444993454302026	0.527520880985414	0.47247911901458606	0.47006907549618737	0.2436331058050163	2.6538511974877155	0.5709491606344026	1.323108603967839e-20	1.7397910572264205e-20	0.37499014653071083	0.054060692834886674	a_pz3:1.879604021102e-01,b_s4:1.494867086468e-01,a_pz7:1.369211802151e-01,a_s4:1.084504245246e-01,b_s3:1.004695857060e-01,b_s6:7.437022589311e-02,b_s5:5.018811869759e-02,a_s6:2.121848875891e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	8	0.7236656489214376	0.9984547704134481	bond_axis_midbond	2	b_pz3	pz	1	3	2.3894967675495566	2.1777225995478338	2.177722599548097	1.4444993202038203	0.47247914251839795	0.527520857481602	0.47006908063504077	0.24363310704399083	2.65385119297451	0.5709491102941049	2.544729177719509e-20	1.8761423399112897e-20	0.37499019864351557	0.05406069106237947	b_pz3:1.879604294232e-01,a_s4:1.494867099341e-01,b_pz7:1.369212042404e-01,b_s4:1.084503960458e-01,a_s3:1.004695926763e-01,a_s6:7.437023153643e-02,a_s5:5.018812368470e-02,b_s6:2.121846755546e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	9	0.39991692606736173	0.9986183995076503	bond_axis_midbond	2	b_s9	s	0	9	2.820243316310585	6.5558548676297494	6.5558548676334	4.509639185476513	0.3878147617693629	0.6121852382306371	0.6582497757603426	0.4526057843582663	4.422991697566523	0.6934104369122314	4.525306396659239e-20	3.59640415119109e-21	0.1761834497313308	0.13040611335643776	b_s9:2.128728922280e-01,b_s5:1.262547682227e-01,a_s4:1.028482623072e-01,a_s5:8.750918121997e-02,a_s9:7.158116779345e-02,b_pz8:6.055585829525e-02,a_pz8:3.941181874385e-02,b_s3:3.195323734129e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	10	1.1424788979592717	0.9979783982644933	outer_tail	2	b_s4	s	0	4	4.417922846737932	3.4052094698920623	3.405209469894262	2.028024843993075	0.12412771388149334	0.8758722861185064	0.42896617455439034	0.21890847051984472	2.4189917745363383	0.7580511986028731	1.8265093228819354e-20	1.297114610720954e-21	0.19690587552105152	0.045042925876075335	b_s4:2.962210831040e-01,b_s3:1.611197494813e-01,b_s6:1.501208211164e-01,b_pz7:1.102436093794e-01,a_s4:6.633457786791e-02,b_pz3:5.968513425680e-02,b_s7:2.360721521917e-02,b_s5:2.267872387215e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	11	0.542768431908247	0.992816531886634	outer_tail	2	b_s4	s	0	4	5.020783184990116	5.342349551343259	5.342349551340249	3.590550740326899	0.06135726140690244	0.9386427385930971	0.3985063953306068	0.19835256160177647	2.320995234833209	0.8532641931886518	4.013497610777172e-20	8.543860326501533e-22	0.035023928694664315	0.11171187811668382	b_s4:3.634027853152e-01,b_s6:2.011889022648e-01,b_s3:1.802839755297e-01,b_s5:3.563310677514e-02,b_s7:3.151092498787e-02,a_s5:2.260885508024e-02,b_dzz1:2.255077652639e-02,b_dyy1:2.195799939176e-02
s0.97_shape_conservative	shape_drop	dropped	shape_filter	12	1.2263111619757432	0.9978842180744101	outer_tail	2	b_s4	s	0	4	5.778612379879832	3.9410555666391947	3.9410555666358746	2.669675581539258	0.09833453628635389	0.9016654637136461	0.41546314498954773	0.21541331837689964	2.47075776418189	0.8549871667661901	1.832186119064856e-20	3.369364786298368e-21	0.036769221998772944	0.10824361123503701	b_s4:4.009351980414e-01,b_s6:1.637787017344e-01,b_s3:1.546289632192e-01,a_s4:3.072389472556e-02,a_s6:3.021641294678e-02,b_s5:2.152636643635e-02,b_s7:2.056580956329e-02,b_dyy1:1.928366383854e-02
