localized_mode	z_center	x_center	y_center	rms_x	rms_y	rms_z	owner1_fraction	owner2_fraction	dominant_owner	dominant_label	dominant_label_group	dominant_channel	width	midpoint_tail	other_center_tail	fake_rdm_weight	representability	strict_keep	relaxed_atom_local_keep	shape	rule_bucket	compact_fraction	near_fraction	s_fraction	px_fraction	py_fraction	pz_fraction	d_fraction	top_labels
57	0.7807859100542038	2.2669850473605923e-13	3.672280593419341e-12	1.2577775648264167	2.1637815475507773	1.3541961538077856	0.2570513300552522	0.7429486699447478	2	b_py7	b_py	py	2.7049036024349147	0.5518640430785209	0.2745175422927216	1.2042976704722939	0.9972840369142619	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	1.970901799006918e-5	0.9999802909820095	1.8692034487254957e-22	0.005098900637889805	0.9920280659099099	8.943657131316413e-24	0.0028730334522003857	b_py7:3.526110235759e-01,b_py3:3.375989304314e-01,a_py7:1.226634915610e-01,a_py3:1.209665535092e-01,b_py6:1.921156631124e-02,b_py8:1.268788132873e-02,b_py4:1.227208487880e-02,a_py6:3.864920975974e-03
58	0.7807859100545954	1.1489113836337091e-12	-3.0201202848430794e-13	2.163781547547996	1.2577775648249643	1.3541961538062695	0.2570513300595929	0.742948669940407	2	b_px7	b_px	px	2.704903602433886	0.5518640430784351	0.27451754229262243	1.2042976704763064	0.9972840369148029	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	1.9709017990341297e-5	0.9999802909820098	5.671772952326907e-21	0.9920280659101225	0.0050989006375962605	2.846926788224163e-23	0.0028730334522813514	b_px7:3.526110235739e-01,b_px3:3.375989304295e-01,a_px7:1.226634915631e-01,a_px3:1.209665535113e-01,b_px6:1.921156631123e-02,b_px8:1.268788132851e-02,b_px4:1.227208487883e-02,a_px6:3.864920976038e-03
59	0.8665176261605324	3.363005391983255e-14	8.246006671235869e-13	1.1020425904978204	1.8863571091230165	1.090625800196524	0.08386709117687659	0.9161329088231231	2	b_py7	b_py	py	2.683377598592224	0.545585987462089	0.2694976666229355	0.8437804378622631	0.9969269102197869	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	1.1922772582807627e-5	0.999988077227417	7.545264023348005e-22	0.008863283530722195	0.9847435121141845	3.0608810796758096e-24	0.006393204355093041	b_py7:4.144311133594e-01,b_py3:4.099383987115e-01,a_py3:3.854623980068e-02,a_py7:3.731563179264e-02,b_py6:3.192474640337e-02,b_py5:1.990821122072e-02,b_py8:1.618751295281e-02,b_py4:1.020332864741e-02
60	0.8665176261609926	-5.502897348080995e-13	-5.0933340387902435e-14	1.886357109133646	1.102042590504033	1.0906258002027445	0.08386709117909831	0.9161329088209017	2	b_px7	b_px	px	2.683377598590422	0.5455859874618412	0.2694976666227015	0.8437804378637213	0.9969269102201477	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	1.1922772582838337e-5	0.9999880772274171	1.27584681969484e-20	0.9847435121142897	0.008863283530402334	5.0399150934785934e-23	0.006393204355308058	b_px7:4.144311133581e-01,b_px3:4.099383987104e-01,a_px3:3.854623980171e-02,a_px7:3.731563179360e-02,b_px6:3.192474640367e-02,b_px5:1.990821122089e-02,b_px8:1.618751295258e-02,b_px4:1.020332864742e-02
61	0.9775953963304058	4.605904690539093e-12	-6.039401593136902e-12	2.1323575948896947	2.1323575948923836	1.8408936792598514	0.10806636345415681	0.8919336365458435	2	b_s6	b_s	s	2.895323826096175	0.5124924259635844	0.26874470564008307	0.7216522046846978	0.9816478641295683	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	0.040489024211360504	0.9595109757886395	0.5878308136988937	4.657197674545411e-25	3.6690257722225126e-25	0.38250944635283873	0.02965973994826764	b_s6:2.051753420456e-01,b_pz7:1.911583193308e-01,b_pz3:1.497376272500e-01,b_s7:8.578794940670e-02,b_s4:7.503533671013e-02,b_s9:6.118773107097e-02,b_s8:3.690346821745e-02,b_s3:3.507326004410e-02
62	1.1175453938770978	-9.151598633800367e-14	8.507618261429959e-14	1.7679465069177522	1.7679465069187073	1.5790147804526737	0.5734789363895474	0.42652106361045256	1	a_s6	a_s	s	2.3778457959633275	0.43984954601446663	0.2085139382010613	1.0356445247821724	0.9921514097882053	true	false	bond_axis_midbond	strict_fake_ge_1e_m3_repr_ge_0p99	0.09594417362517824	0.9040558263748218	0.6728127201196962	1.660555936754075e-24	3.033685597416966e-25	0.17599706207024024	0.15119021781006334	a_s6:1.837906708328e-01,a_s4:1.223866340419e-01,b_s6:1.116352742016e-01,a_pz7:8.554475133323e-02,a_s3:6.441399962505e-02,b_s7:5.930439409870e-02,b_pz7:3.643806519169e-02,b_s8:3.621676285767e-02
63	1.2083239646683248	-5.4786830027218085e-11	-9.710328369225168e-14	3.2918213103326392	3.291821310332795	2.2323546556940013	0.26841570491759004	0.7315842950824099	2	b_s6	b_s	s	2.4566558053339422	0.42647621921501866	0.2079684299292231	1.9626623920977413	0.9885937668135198	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	0.15110059684844543	0.8488994031515547	0.7879733903365478	8.208428022003788e-23	4.660151814771007e-25	0.15176366849828338	0.06026294116516873	b_s6:3.225846882221e-01,b_s3:9.947103789350e-02,b_pz7:8.685989435976e-02,b_s4:8.103100720176e-02,a_s6:7.624982369962e-02,a_s4:7.107774995989e-02,a_s3:4.511468614276e-02,b_s7:3.938966344483e-02
64	1.2438228097629946	5.684332482586121e-13	7.969781327444997e-12	1.805701191994293	3.0986539355150393	1.657294104656622	0.21128734639684854	0.7887126536031517	2	b_py3	b_py	py	2.70146079786951	0.5529859932583876	0.2746390272877749	1.4465492605946542	0.996136461791162	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.00012418475491543025	0.9998758152450846	3.7160549676149384e-21	0.0069822970755083974	0.9908035010376348	1.2634127891961735e-23	0.0022142018868569037	b_py3:3.754796267235e-01,b_py7:3.680735317141e-01,a_py3:1.036705357289e-01,a_py7:1.001972415557e-01,b_py6:1.508056471216e-02,b_py8:1.272503076088e-02,b_py4:8.776514300942e-03,b_px3:2.646044646491e-03
65	1.2438228097649606	5.069405053909668e-11	-4.817656341696307e-12	3.0986539354710674	1.8057011919680932	1.657294104634198	0.21128734641463973	0.7887126535853602	2	b_px3	b_px	px	2.7014607978657073	0.5529859932581175	0.274639027287416	1.4465492605993764	0.9961364617925761	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.000124184754926116	0.9998758152450737	4.4201353184265777e-20	0.9908035010381088	0.00698229707480532	1.266780785507345e-21	0.002214201887085868	b_px3:3.754796267163e-01,b_px7:3.680735317055e-01,a_px3:1.036705357377e-01,a_px7:1.001972415641e-01,b_px6:1.508056471208e-02,b_px8:1.272503076003e-02,b_px4:8.776514300725e-03,b_py3:2.646044646120e-03
66	1.341660329102078	5.502259735546588e-13	6.282969748130337e-12	1.3033089906761361	2.2200969266555703	1.3520241588504187	0.07112718930028236	0.9288728106997176	2	b_py7	b_py	py	2.7231251557872205	0.5532603886599743	0.27585433045234936	0.814672354145813	0.9937520684429686	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	4.228113203071826e-5	0.9999577188679691	1.7503388602496197e-20	0.01258472695795643	0.9861971127366408	1.0726789789649648e-23	0.0012181603054026626	b_py7:4.320872535237e-01,b_py3:4.271694559207e-01,a_py3:3.456729424346e-02,a_py7:3.326196627351e-02,b_py8:1.934276140857e-02,b_py6:1.490643476055e-02,b_py4:1.210487290479e-02,b_py5:1.053905144102e-02
67	1.341660329107557	1.6348756960146878e-11	-2.3661512552238272e-12	2.2200969268019892	1.3033089907635824	1.3520241589388768	0.07112718930883499	0.9288728106911653	2	b_px7	b_px	px	2.7231251557833773	0.5532603886596612	0.27585433045196167	0.8146723541649454	0.9937520684452694	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	4.2281132035274956e-5	0.9999577188679651	2.181712160861268e-19	0.9861971127371771	0.012584726957274125	1.8009052761924565e-22	0.0012181603055488725	b_px7:4.320872535195e-01,b_px3:4.271694559179e-01,a_px3:3.456729424769e-02,a_px7:3.326196627745e-02,b_px8:1.934276140786e-02,b_px6:1.490643476057e-02,b_px4:1.210487290479e-02,b_px5:1.053905144081e-02
68	1.586112637089914	8.469731826200635e-15	1.3134662946263125e-15	1.0906403409272516	1.0906403409276073	0.6370101397936033	0.00010644493122070928	0.9998935550687794	2	b_dyy5	b_dyy	dyy	1.780960366063719	0.33940491743200507	0.1077319597272863	0.7616625310645366	0.9989516924086721	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.00026972820322065206	0.9997302717967794	4.115292280394698e-16	1.0661427471398066e-24	2.0332349059282604e-23	5.5511578211028456e-21	0.9999999999999997	b_dyy5:3.277810337726e-01,b_dxx5:3.277810320336e-01,b_dxy5:1.919052454585e-01,b_dxx2:2.707026772270e-02,b_dyy2:2.707026766871e-02,b_dxx3:2.140626380979e-02,b_dyy3:2.140626316287e-02,b_dxy2:1.584877050620e-02
69	1.5861126370899237	-5.342000828581122e-14	4.255911452606731e-14	1.0906403409273258	1.0906403409280567	0.6370101397937535	0.00010644493122022081	0.9998935550687795	2	b_dxy5	b_dxy	dxy	1.7809603660637006	0.33940491743199763	0.10773195972726513	0.8904466398546802	0.9991144951412758	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.0002697282032204812	0.9997302717967793	3.1672781431819977e-16	1.6494037264496138e-24	3.5841334111261166e-22	6.40008858068239e-21	0.9999999999999993	b_dxy5:5.109376002320e-01,b_dyy5:1.682648560580e-01,b_dxx5:1.682648549754e-01,b_dxy2:4.219651604468e-02,b_dxy3:3.336759543009e-02,b_dxx2:1.389639497566e-02,b_dyy2:1.389639487701e-02,b_dxy6:1.328270038697e-02
70	1.5873828394618015	5.2479720092103203e-14	1.3631165857765043e-14	0.5448590220442099	0.5448590220350901	0.31457512324668746	1.1530811305731938e-5	0.9999884691886942	2	b_dyy5	b_dyy	dyy	1.7498265441401548	0.3442227741647038	0.11246280021394153	0.6760877465470145	0.9993785914351249	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	8.256291673631438e-5	0.9999174370832636	1.9664681745239044e-15	1.4797701620497745e-22	1.2185535580383476e-22	4.3060863086162116e-20	0.999999999999998	b_dyy5:2.665496328926e-01,b_dxx5:2.665496296949e-01,b_dyy4:1.630985477017e-01,b_dxx4:1.630985446000e-01,b_dyy3:5.265836879377e-02,b_dxx3:5.265836652323e-02,b_dxy5:1.402417989719e-02,b_dxy4:8.581228723236e-03
71	1.5873828394618192	-9.834155676094877e-16	7.0548674654289e-15	0.5448590220400323	0.5448590220395706	0.3145751232467517	1.1530811305992497e-5	0.9999884691886941	2	b_dxy5	b_dxy	dxy	1.7498265441402425	0.34422277416469454	0.11246280021392892	0.9826469126932076	0.9996060577331705	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	8.25629167358146e-5	0.9999174370832643	4.914500369422229e-19	1.3843720760985804e-21	9.631260583698575e-23	3.376906232226168e-22	1.0	b_dxy5:5.165486750464e-01,b_dxy4:3.160699848171e-01,b_dxy3:1.020470743554e-01,b_dxx5:1.528738372011e-02,b_dyy5:1.528738371889e-02,b_dyy4:9.354168109583e-03,b_dxx4:9.354168097717e-03,b_dxy6:8.256197847685e-03
72	1.5876695286549782	1.4510508757316337e-13	-3.451909139252808e-14	0.3717685297092345	0.37176852971660723	0.36173887061423987	0.0008208037158819965	0.999179196284118	2	b_s7	b_s	s	3.116180529632208	0.4922004722390178	0.2767212529927202	0.26743961000956906	0.9931863935490527	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.006254722442671577	0.9937452775573284	0.97629614399938	5.2840455790722543e-23	7.378324553331633e-25	0.0004739771244264707	0.023229878876193547	b_s7:4.502603094859e-01,b_s6:2.819297813780e-01,b_s9:1.244169936444e-01,b_s5:5.500348081546e-02,b_s4:5.078835906792e-02,b_s8:7.737099970855e-03,b_dyy4:4.171272356947e-03,b_dxx4:4.171272356801e-03
73	1.5893942609834912	-1.1654123029457767e-12	-1.5187530113877733e-13	0.6735039354651992	0.6735039355053524	0.6664191930942751	1.2385696349670357e-5	0.9999876143036502	2	b_s6	b_s	s	2.1779838048575257	0.34152784934004743	0.15723978757099563	0.015309194833875061	0.9480206195947395	false	false	atom_local	fake_high_ambiguous_or_poor	0.3328618223851429	0.6671381776148573	0.9144124050504997	3.851367217298179e-23	6.5218275974552015e-25	9.046209281749656e-6	0.08557854874021861	b_s6:3.207998970060e-01,b_s3:2.583774808685e-01,b_s7:1.430406930351e-01,b_s4:7.121791400617e-02,b_s5:5.924661789422e-02,b_s8:3.213422613262e-02,b_dzz1:2.241863598462e-02,b_dyy1:2.241618461636e-02
74	1.6009375999099538	1.3448142678078984e-13	-8.481461771994462e-14	0.7596852643947647	0.7596852643913913	0.5486581690777865	0.0039056675946763098	0.9960943324053237	2	b_s5	b_s	s	2.727904744387368	0.4801570585792876	0.24644305275916942	0.8233614762109822	0.9920505317295328	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.03414463957977503	0.9658553604202249	0.8802344590054568	3.9244935186886004e-23	1.3860220204024542e-24	0.0017020259609055745	0.11806351503363763	b_s5:3.644769843437e-01,b_s7:1.891271469285e-01,b_s8:1.083224939479e-01,b_s4:8.107049377922e-02,b_s6:7.991253802221e-02,b_s9:4.404516595746e-02,b_dzz2:2.007978384001e-02,b_dxx2:1.963362974012e-02
75	1.6338218222636167	4.2806587585042836e-13	3.637173034410161e-14	1.9294069500872157	1.9294069500862823	1.1370409087297733	0.017604600717010227	0.9823953992829897	2	b_dyy5	b_dyy	dyy	2.173794340024972	0.38460550671120153	0.15029313189216514	0.6915447999257099	0.9979286818725873	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.0007319950126535448	0.9992680049873464	8.590354302736106e-20	1.8510504897171148e-21	7.48346724316379e-22	1.3202847431696673e-21	0.9999999999999999	b_dyy5:2.748943464763e-01,b_dxx5:2.748943464738e-01,b_dxy5:1.342905435877e-01,b_dyy4:7.915996417360e-02,b_dxx4:7.915996414884e-02,b_dxy4:3.867098306646e-02,b_dyy6:3.498624179486e-02,b_dxx6:3.498624179274e-02
76	1.6338218222636316	-2.144479857092077e-13	4.3436578461100314e-13	1.9294069500867832	1.9294069500867228	1.1370409087297702	0.01760460071701029	0.9823953992829896	2	b_dxy5	b_dxy	dxy	2.173794340024958	0.3846055067112003	0.15029313189216387	0.832928546345066	0.9984069028523331	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.0007319950126535483	0.9992680049873464	3.84529887029638e-18	3.0670679654488775e-21	3.815408781899145e-23	3.0423655852351727e-22	1.0	b_dxy5:4.414606225221e-01,b_dxy4:1.271252301314e-01,b_dxx5:1.213093070531e-01,b_dyy5:1.213093069625e-01,b_dxy6:5.618539733557e-02,b_dyy4:3.493284064258e-02,b_dxx4:3.493284061492e-02,b_dxx6:1.543922893350e-02
77	1.690218558490563	1.1496280466974535e-11	-6.667377004302761e-13	2.0932232499332217	2.0932232499305985	1.9760065388774206	0.00137538102201838	0.9986246189779813	2	b_s5	b_s	s	2.4072969861894356	0.4333542002961295	0.21446253737186638	0.05093478028102896	0.8612732034303593	false	false	atom_local	fake_high_ambiguous_or_poor	0.17596007771400718	0.8240399222859929	0.8276943828120779	2.9471896584998734e-24	7.228275560856884e-25	0.0008758871155546757	0.17142973007236748	b_s5:3.710524026521e-01,b_s4:2.612777926515e-01,b_s3:1.046075040095e-01,b_s8:6.992970403973e-02,b_dzz2:2.671707872888e-02,b_dxx2:2.642964795455e-02,b_dyy2:2.642964795455e-02,b_dzz1:2.366145483001e-02
78	1.8133236567107385	-1.5572575621677719e-12	-1.068102641046252e-11	1.3108750744717639	2.203663532083344	1.004310479998478	0.00042319844999685495	0.9995768015500028	2	b_py7	b_py	py	2.793920256645195	0.5602105775398311	0.28389909990489737	0.7809162970633555	0.9895987140233119	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	7.639725399910645e-6	0.9999923602745997	3.3392184046121996e-20	0.022734208307712514	0.9768842016105886	1.210358845386063e-22	0.00038159008169878826	b_py7:4.767980795484e-01,b_py3:4.385819096261e-01,b_py8:3.068240201000e-02,b_py6:1.318533729265e-02,b_px7:1.109612259393e-02,b_px3:1.020674966081e-02,b_py4:9.186327788886e-03,b_py5:8.121062892276e-03
79	1.8133236567253077	-4.324027822583243e-11	7.8835715809653e-12	2.203663531815161	1.3108750743122517	1.0043104798748428	0.00042319844997762874	0.9995768015500226	2	b_px7	b_px	px	2.793920256642828	0.5602105775395182	0.28389909990456375	0.7809162970525818	0.9895987140280034	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	7.639725398858336e-6	0.9999923602746013	2.6184080091308197e-19	0.9768842016110617	0.02273420830728662	4.6682976070138435e-22	0.0003815900816515275	b_px7:4.767980795474e-01,b_px3:4.385819096270e-01,b_px8:3.068240200976e-02,b_px6:1.318533729273e-02,b_py7:1.109612259371e-02,b_py3:1.020674966063e-02,b_px4:9.186327789162e-03,b_px5:8.121062892774e-03
80	1.830742928957564	2.133380672633925e-11	1.4664526667064238e-12	2.417567021378552	2.417567021379704	1.5998590269127466	0.04806957591854521	0.9519304240814547	2	b_s6	b_s	s	2.4233204583308825	0.41978803398592135	0.1925782625071525	0.7226722993228214	0.9856517749052796	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	0.11820339827353195	0.881796601726468	0.9116632652403699	2.0131053010463428e-20	2.225425239881847e-22	0.007808960860966976	0.0805277738986631	b_s6:5.835685000723e-01,b_s3:9.024323373161e-02,b_s8:8.776592432052e-02,b_s7:5.008123079494e-02,b_s9:3.129284374227e-02,b_s4:2.043685142627e-02,a_s4:2.043255321427e-02,a_s3:9.726654983594e-03
81	1.9181897353833843	-4.3036918240803507e-14	-1.4714736259511507e-12	2.7500763166940967	4.7298909826705176	2.1968876512607305	0.22197850566873117	0.778021494331269	2	b_py7	b_py	py	2.738079578164101	0.5599991598389379	0.2817671995382255	1.2629530908232312	0.9965047846235808	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	3.6695910713556157e-5	0.9999633040892866	4.65593369255148e-21	0.005281289539325694	0.992503545835553	3.901225868097719e-23	0.0022151646251214892	b_py7:4.092148200248e-01,b_py3:3.413810984440e-01,a_py7:1.270777505777e-01,a_py3:9.059695928682e-02,b_py8:1.125334774497e-02,b_py6:7.397302252253e-03,b_py4:2.890762819972e-03,b_px7:2.177505518669e-03
82	1.9181897353868633	-8.949510038464925e-12	4.048881379076079e-12	4.729890982934078	2.750076316851617	2.1968876513946576	0.22197850564792249	0.7780214943520771	2	b_px7	b_px	px	2.7380795781641387	0.5599991598386983	0.28176719953801366	1.262953090843867	0.99650478462418	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	3.669591070695392e-5	0.9999633040892928	1.2351040152742613e-19	0.9925035458346658	0.005281289540463256	7.3716081519402e-23	0.0022151646248707727	b_px7:4.092148200327e-01,b_px3:3.413810984542e-01,a_px7:1.270777505654e-01,a_px3:9.059695927845e-02,b_px8:1.125334774573e-02,b_px6:7.397302252582e-03,b_px4:2.890762820451e-03,b_py7:2.177505519154e-03
83	2.024948190885925	-1.5891768283365262e-12	-7.340109019277203e-13	1.8311561311638374	1.8311561311710614	1.5113314337904125	0.017639450914685502	0.9823605490853148	2	b_s4	b_s	s	2.5397453344382694	0.48427674117939756	0.23827270038806028	0.7486306558490554	0.964633665463177	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	0.00955212299086461	0.9904478770091355	0.7637121755971135	9.64120147705512e-23	1.4337172050292888e-23	0.0841578657595293	0.1521299586433572	b_s4:3.238265202315e-01,b_s6:2.177144406032e-01,b_s8:1.846253087504e-01,b_dzz2:3.582735156135e-02,b_dxx2:3.546412863594e-02,b_dyy2:3.546412863593e-02,b_pz7:3.292838048746e-02,b_pz3:3.115288500060e-02
84	2.048452110144167	-4.563179375713661e-13	7.709107626079303e-13	3.11644011606046	3.116440116055597	1.787680237134528	0.06601944774923817	0.933980552250762	2	b_dxx5	b_dxx	dxx	2.752694846117886	0.46556891160329855	0.23454332987397267	0.7386262949108572	0.9983252500223818	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.0039047370756076175	0.9960952629243924	7.55915389247502e-20	1.745528985342243e-21	1.8897961822895383e-21	4.068285062445714e-21	1.0000000000000002	b_dxx5:1.252898272991e-01,b_dyy5:1.252898272940e-01,b_dxx4:1.181194692112e-01,b_dyy4:1.181194691698e-01,b_dyy6:9.686131315362e-02,b_dxx6:9.686131315354e-02,b_dyy3:8.744841714021e-02,b_dxx3:8.744841712022e-02
85	2.048452110144193	-3.032788894483824e-15	-4.256955249753013e-12	3.116440116057836	3.116440116058259	1.7876802371345184	0.06601944774923676	0.9339805522507635	2	b_dxy5	b_dxy	dxy	2.7526948461178624	0.4655689116032954	0.23454332987396925	1.1010982107604033	0.9991379632158548	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	0.00390473707560752	0.9960952629243925	2.361164425692609e-19	2.796711804373223e-20	5.314600591048333e-22	2.2222072981067007e-20	1.0000000000000002	b_dxy5:2.490323918210e-01,b_dxy4:2.347802257204e-01,b_dxy6:1.925264405743e-01,b_dxy3:1.738168927902e-01,b_dxy2:7.085198230787e-02,a_dxy6:2.376940873681e-02,a_dxy3:1.537643527413e-02,a_dxy2:1.050268174924e-02
86	2.0760624387514244	4.745481710258071e-13	5.985032449952907e-13	2.6951641200400713	4.437596840912413	2.851826298865855	0.17883213459145245	0.8211678654085475	2	b_py7	b_py	py	2.872925200160486	0.5654430065525872	0.29101770194619403	0.611783729794804	0.9917494179906385	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	1.5278003455256736e-5	0.9999847219965454	2.030632289748214e-20	0.03884189690801759	0.9585835348789784	5.910762718493206e-23	0.002574568213004001	b_py7:3.580070121721e-01,b_py3:3.509885651351e-01,a_py7:8.960543710303e-02,a_py3:7.872731294852e-02,b_py8:4.546257316867e-02,b_py6:1.791528481355e-02,b_px7:1.450647852147e-02,b_px3:1.422209037331e-02
87	2.0760624387556184	1.3837451948680571e-11	-3.0478016232623215e-12	4.437596840713645	2.6951641199217247	2.851826298761378	0.17883213453869498	0.8211678654613048	2	b_px7	b_px	px	2.8729252001539995	0.5654430065520164	0.29101770194549825	0.6117837297616339	0.9917494179903822	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	1.5278003453622945e-5	0.9999847219965461	1.421355172867708e-19	0.9585835348807702	0.03884189690675846	2.917382526916115e-22	0.0025745682124711238	b_px7:3.580070122002e-01,b_px3:3.509885651596e-01,a_px7:8.960543707607e-02,a_px3:7.872731292547e-02,b_px8:4.546257316800e-02,b_px6:1.791528481383e-02,b_py7:1.450647852183e-02,b_py3:1.422209037357e-02
88	2.254632497492966	-9.143054626720453e-12	-1.6313993739753164e-12	1.838043016939024	1.8380430169387323	1.5154414984851234	0.01079096283444578	0.9892090371655544	2	b_s6	b_s	s	2.3033349578335414	0.40620228237387834	0.18053670844997594	0.9709620833379793	0.9760263057960151	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	0.13022671894825824	0.8697732810517419	0.8989176267807818	3.640876208129307e-22	1.2622371513992956e-23	0.018812760834611576	0.08226961238460674	b_s6:6.054768420771e-01,b_s3:1.119515815973e-01,b_s7:5.971890420976e-02,b_s8:5.531136531024e-02,b_s5:2.989766923855e-02,b_s9:2.020954737875e-02,b_dyy3:1.001607512973e-02,b_dxx3:1.001607512973e-02
89	2.444277465324697	3.670907688327153e-13	1.5593269298336023e-12	1.79760158277377	2.9505859630915765	1.8866592387327759	0.11384347443205976	0.8861565255679404	2	b_py7	b_py	py	2.899388362266826	0.5690272002526671	0.2947028369658003	0.8867232534019625	0.9966005345472966	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	8.881310250856322e-6	0.9999911186897492	1.5893576145618663e-20	0.04129348846360149	0.9563901657330549	2.6699034673882578e-24	0.002316345803343731	b_py7:4.033445048391e-01,b_py3:3.715233486587e-01,a_py7:5.396205157752e-02,a_py3:5.170857881586e-02,b_py8:4.936099105440e-02,b_px7:1.741496541316e-02,b_px3:1.604104230862e-02,b_py6:1.278959462284e-02
90	2.44427746532696	1.8674496914236408e-11	-3.890975295285339e-12	2.9505859630968776	1.7976015827783278	1.8866592387351375	0.11384347441029752	0.8861565255897025	2	b_px7	b_px	px	2.8993883622614365	0.5690272002521993	0.2947028369652308	0.8867232533969222	0.9966005345474385	true	true	atom_local	strict_fake_ge_1e_m3_repr_ge_0p99	8.881310250449616e-6	0.9999911186897495	1.064246343823728e-19	0.9563901657345099	0.0412934884624315	9.468286926134535e-22	0.002316345803058687	b_px7:4.033445048507e-01,b_px3:3.715233486697e-01,a_px7:5.396205156690e-02,a_px3:5.170857880596e-02,b_px8:4.936099105358e-02,b_py7:1.741496541293e-02,b_py3:1.604104230842e-02,b_px6:1.278959462322e-02
91	2.493320730697965	-6.841239002742364e-12	2.0777621511576686e-12	1.5104243828501274	1.5104243828457569	1.1790192931352967	0.08208583324306606	0.9179141667569338	2	b_s4	b_s	s	2.7532822015176834	0.5084833726585246	0.26690325424278843	0.5137722321006553	0.9845656890119723	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	0.041898828930882356	0.9581011710691174	0.5510767842257385	5.0613777224815804e-23	5.28400625038477e-24	0.36856736794608447	0.08035584782817719	b_s4:3.038603416643e-01,b_pz3:1.809370695064e-01,b_pz7:1.556435369694e-01,b_s8:4.959767411187e-02,b_s7:4.348517517449e-02,b_s6:4.344992106033e-02,b_s9:2.572825943479e-02,a_s4:2.189320065648e-02
92	2.7470919911998424	-4.9910830808748495e-12	1.1969215371983557e-11	5.129602391540815	5.129602391536809	3.4342190901893654	0.3357213388367639	0.664278661163236	2	b_s4	b_s	s	2.719779762074142	0.47317578220308126	0.25842181796717384	0.7726594682255536	0.975897114324792	false	false	bond_axis_midbond	fake_high_bond_spanning	0.12025085583150893	0.8797491441684908	0.8285258050843545	1.4221541042252623e-22	3.187968181930395e-24	0.07351703095857288	0.09795716395707274	b_s4:4.004114152592e-01,a_s4:1.471374045154e-01,a_s6:8.009355925518e-02,a_s3:5.957309429179e-02,b_s6:4.342727943175e-02,b_s3:3.715505704575e-02,b_pz7:3.096238534680e-02,b_s9:2.874140704162e-02
93	2.9013110313391755	-6.382972941612408e-12	-8.757724541194963e-13	5.957240247251554	5.957240247254571	4.128156515311872	0.10143753041563111	0.898562469584369	2	b_s4	b_s	s	2.870454171851166	0.483853011421276	0.26097729175780365	0.23807404745797692	0.9726362521772985	false	true	atom_local	relaxed_atom_local_fake_ge_1e_m3_repr_ge_0p95	0.10052555030467566	0.8994744496953244	0.6964352362461458	3.041748199974821e-23	3.4168824467374164e-24	0.043016166900886006	0.2605485968529682	b_s4:3.270528027485e-01,b_s5:1.356620356554e-01,b_s6:1.065779916472e-01,b_dxx2:5.647282037174e-02,b_dyy2:5.647282037174e-02,b_dzz2:5.064741308577e-02,a_s5:3.400059876133e-02,b_s3:3.160407447311e-02
